Date;Time;Ref;Sen;ATN;Flow;PCB temp;Status;Battery;BC
18.06.2018;21:36:08;891231;903697;-1.389;149;35;0;100;1901
18.06.2018;21:36:09;891248;903704;-1.388;149;35;0;100;2591
18.06.2018;21:36:10;891322;903769;-1.387;149;35;0;100;2539
18.06.2018;21:36:11;891396;903827;-1.385;150;35;0;100;4282
18.06.2018;21:36:12;891383;903808;-1.384;150;35;0;100;1463
18.06.2018;21:36:13;891326;903740;-1.383;150;35;0;100;2566
18.06.2018;21:36:14;891371;903766;-1.381;150;35;0;100;4934
18.06.2018;21:36:15;891381;903770;-1.38;150;35;0;100;1543
18.06.2018;21:36:16;891389;903776;-1.38;150;35;0;100;531
18.06.2018;21:36:17;891376;903752;-1.379;149;35;0;100;2738
18.06.2018;21:36:18;891503;903871;-1.378;149;35;0;100;2471
18.06.2018;21:36:19;891564;903933;-1.378;149;35;0;100;-39
18.06.2018;21:36:20;891428;903793;-1.378;149;36;0;100;535
18.06.2018;21:36:21;891491;903854;-1.377;149;36;0;100;727
18.06.2018;21:36:22;891330;903691;-1.377;150;36;0;100;-59
18.06.2018;21:36:23;891380;903744;-1.378;150;36;0;100;-580
18.06.2018;21:36:24;891425;903784;-1.377;150;36;0;100;1414
18.06.2018;21:36:25;891360;903722;-1.377;150;36;0;100;-981
18.06.2018;21:36:26;891376;903738;-1.377;150;36;0;100;56
18.06.2018;21:36:27;891343;903708;-1.378;150;36;0;100;-869
18.06.2018;21:36:28;891308;903688;-1.379;150;36;0;100;-3893
18.06.2018;21:36:29;891232;903619;-1.38;150;36;0;100;-2025
18.06.2018;21:36:30;891318;903715;-1.381;150;36;0;100;-2214
18.06.2018;21:36:31;891207;903611;-1.382;150;36;0;100;-2148
18.06.2018;21:36:32;891239;903657;-1.384;150;36;0;100;-3408
18.06.2018;21:36:33;891237;903664;-1.385;150;36;0;100;-2270
18.06.2018;21:36:34;891217;903646;-1.385;149;36;0;100;-577
18.06.2018;21:36:35;891257;903702;-1.387;149;36;0;100;-3908
18.06.2018;21:36:36;891084;903538;-1.388;149;36;0;100;-2890
18.06.2018;21:36:37;891215;903683;-1.389;149;36;0;100;-3080
18.06.2018;21:36:38;891088;903563;-1.39;149;36;0;100;-2222
18.06.2018;21:36:39;891081;903553;-1.39;149;36;0;100;735
18.06.2018;21:36:40;891159;903625;-1.389;149;36;0;100;1795
18.06.2018;21:36:41;891071;903542;-1.39;149;36;0;100;-1577
18.06.2018;21:36:42;891093;903556;-1.389;149;36;0;100;2103
18.06.2018;21:36:43;891122;903583;-1.389;149;36;0;100;609
18.06.2018;21:36:44;891083;903541;-1.388;149;36;0;100;621
18.06.2018;21:36:45;891112;903564;-1.388;149;36;0;100;1621
18.06.2018;21:36:46;891105;903560;-1.388;149;36;0;100;-784
18.06.2018;21:36:47;891050;903505;-1.388;150;36;0;100;-193
18.06.2018;21:36:48;891090;903537;-1.387;150;36;0;100;2152
18.06.2018;21:36:49;891123;903565;-1.387;150;36;0;100;1373
18.06.2018;21:36:50;891023;903460;-1.386;150;36;0;100;906
18.06.2018;21:36:51;890991;903430;-1.386;150;36;0;100;-615
18.06.2018;21:36:52;890977;903416;-1.386;149;36;0;100;-49
18.06.2018;21:36:53;891051;903485;-1.386;149;36;0;100;1527
18.06.2018;21:36:54;891012;903427;-1.384;149;36;0;100;4672
18.06.2018;21:36:55;891042;903457;-1.384;149;36;0;100;106
18.06.2018;21:36:56;891059;903476;-1.384;149;36;0;100;-446
18.06.2018;21:36:57;891133;903548;-1.384;150;36;0;100;762
18.06.2018;21:36:58;891097;903506;-1.383;150;36;0;100;1383
18.06.2018;21:36:59;891107;903505;-1.382;150;36;0;100;2801
18.06.2018;21:37:00;891044;903437;-1.381;150;36;0;100;1037
18.06.2018;21:37:01;891114;903506;-1.381;149;36;0;100;500
18.06.2018;21:37:02;891197;903580;-1.38;149;36;0;100;2570
18.06.2018;21:37:03;891130;903503;-1.379;149;36;0;100;2296
18.06.2018;21:37:04;891099;903468;-1.379;149;36;0;100;904
18.06.2018;21:37:05;891126;903490;-1.378;149;36;0;100;1361
18.06.2018;21:37:06;891086;903438;-1.377;149;36;0;100;2898
18.06.2018;21:37:07;891097;903455;-1.377;149;36;0;100;-1480
18.06.2018;21:37:08;891130;903469;-1.375;150;36;0;100;4893
18.06.2018;21:37:09;891171;903506;-1.375;150;36;0;100;1149
18.06.2018;21:37:10;891129;903464;-1.375;150;36;0;100;-146
18.06.2018;21:37:11;891200;903541;-1.375;149;36;0;100;-1270
18.06.2018;21:37:12;891141;903482;-1.375;149;36;0;100;-207
18.06.2018;21:37:13;891004;903348;-1.376;149;36;0;100;-1240
18.06.2018;21:37:14;891019;903361;-1.376;149;36;0;100;559
18.06.2018;21:37:15;891137;903485;-1.376;149;36;0;100;-1105
18.06.2018;21:37:16;891052;903393;-1.375;150;36;0;100;1464
18.06.2018;21:37:17;890982;903331;-1.376;149;36;0;100;-2271
18.06.2018;21:37:18;891044;903386;-1.376;149;36;0;100;1990
18.06.2018;21:37:19;890963;903299;-1.375;149;36;0;100;1235
18.06.2018;21:37:20;890954;903287;-1.375;149;36;0;100;728
18.06.2018;21:37:21;890964;903299;-1.375;149;36;0;100;-471
18.06.2018;21:37:22;890942;903279;-1.375;149;36;0;100;-584
18.06.2018;21:37:23;890999;903335;-1.375;149;36;0;100;453
18.06.2018;21:37:24;890963;903289;-1.374;149;36;0;100;2406
18.06.2018;21:37:25;890938;903264;-1.374;149;36;0;100;-88
18.06.2018;21:37:26;891049;903367;-1.373;149;36;0;100;2414
18.06.2018;21:37:27;890990;903306;-1.373;150;36;0;100;298
18.06.2018;21:37:28;891004;903317;-1.372;149;36;0;100;809
18.06.2018;21:37:29;891019;903320;-1.371;149;36;0;100;3091
18.06.2018;21:37:30;891042;903338;-1.371;149;36;0;100;1346
18.06.2018;21:37:31;891097;903390;-1.37;149;36;0;100;952
18.06.2018;21:37:32;891108;903393;-1.369;149;36;0;100;2064
18.06.2018;21:37:33;891078;903365;-1.369;149;36;0;100;-611
18.06.2018;21:37:34;891117;903393;-1.368;149;36;0;100;2921
18.06.2018;21:37:35;891052;903328;-1.368;149;36;0;100;-227
18.06.2018;21:37:36;891064;903341;-1.368;149;36;0;100;-211
18.06.2018;21:37:37;891009;903280;-1.368;149;36;0;100;1327
18.06.2018;21:37:38;891039;903314;-1.368;149;36;0;100;-908
18.06.2018;21:37:39;891085;903364;-1.369;149;36;0;100;-852
18.06.2018;21:37:40;890901;903182;-1.369;149;36;0;100;-1149
18.06.2018;21:37:41;890984;903268;-1.369;149;36;0;100;-470
18.06.2018;21:37:42;890973;903255;-1.369;149;36;0;100;468
18.06.2018;21:37:43;890995;903290;-1.37;149;36;0;100;-3215
18.06.2018;21:37:44;890982;903271;-1.37;150;36;0;100;1464
18.06.2018;21:37:45;890904;903200;-1.371;150;36;0;100;-2031
18.06.2018;21:37:46;890945;903206;-1.367;150;36;0;100;8946
18.06.2018;21:37:47;890922;903186;-1.367;150;36;0;100;-834
18.06.2018;21:37:48;890956;903214;-1.366;150;36;0;100;1627
18.06.2018;21:37:49;893255;905562;-1.368;150;36;0;100;-4358
18.06.2018;21:37:50;893310;905609;-1.367;150;36;0;100;2197
18.06.2018;21:37:50;896670;908999;-1.366;150;36;0;100;4064
18.06.2018;21:37:51;897259;909588;-1.365;149;36;0;100;2036
18.06.2018;21:37:52;897328;909517;-1.349;149;36;0;100;35443
18.06.2018;21:37:53;897438;909604;-1.347;149;36;0;100;6159
18.06.2018;21:37:54;897473;909568;-1.339;149;36;0;100;17973
18.06.2018;21:37:55;897267;908007;-1.19;150;36;0;100;338099
18.06.2018;21:37:56;897120;906787;-1.072;149;36;0;100;270047
18.06.2018;21:37:57;897150;906152;-0.998;149;36;0;100;167875
18.06.2018;21:37:58;897221;906079;-0.982;149;36;0;100;36527
18.06.2018;21:37:59;897270;906032;-0.972;149;36;0;100;24356
18.06.2018;21:38:00;897253;905971;-0.967;149;35;0;100;11066
18.06.2018;21:38:01;897304;906001;-0.965;149;35;0;100;5427
18.06.2018;21:38:02;897283;905958;-0.962;149;35;0;100;5503
18.06.2018;21:38:03;897253;905925;-0.962;150;35;0;100;680
18.06.2018;21:38:04;897338;906012;-0.962;150;35;0;100;-296
18.06.2018;21:38:05;897354;906021;-0.961;149;35;0;100;1806
18.06.2018;21:38:06;897447;906104;-0.96;149;35;0;100;2751
18.06.2018;21:38:07;897524;906144;-0.956;149;35;0;100;9527
18.06.2018;21:38:08;897400;905430;-0.891;149;35;0;100;148693
18.06.2018;21:38:09;897465;904693;-0.802;149;35;0;100;202819
18.06.2018;21:38:10;897428;904623;-0.799;149;35;0;100;8268
18.06.2018;21:38:11;897361;904549;-0.798;149;35;0;100;1634
18.06.2018;21:38:12;897355;904525;-0.796;149;34;0;100;4539
18.06.2018;21:38:13;897420;904549;-0.791;149;34;0;100;10498
18.06.2018;21:38:14;897467;904616;-0.793;149;34;0;100;-4962
18.06.2018;21:38:15;897443;904579;-0.792;150;34;0;100;3217
18.06.2018;21:38:16;897368;904487;-0.79;149;34;0;100;4148
18.06.2018;21:38:17;897471;904538;-0.784;149;34;0;100;13355
18.06.2018;21:38:18;897517;904580;-0.784;149;34;0;100;1103
18.06.2018;21:38:19;897568;904574;-0.778;149;34;0;100;14514
18.06.2018;21:38:20;897505;904571;-0.784;149;34;0;100;-15296
18.06.2018;21:38:21;897380;904433;-0.783;149;34;0;100;3039
18.06.2018;21:38:22;897393;904451;-0.783;149;34;0;100;-1239
18.06.2018;21:38:23;897393;904441;-0.782;149;34;0;100;2529
18.06.2018;21:38:24;897464;904453;-0.776;149;34;0;100;15061
18.06.2018;21:38:25;897457;904432;-0.774;149;34;0;100;3527
18.06.2018;21:38:26;897505;904452;-0.771;149;34;0;100;7175
18.06.2018;21:38:27;897551;904506;-0.772;150;33;0;100;-1920
18.06.2018;21:38:28;897476;904441;-0.773;150;33;0;100;-2658
18.06.2018;21:38:29;897550;904499;-0.771;150;33;0;100;4163
18.06.2018;21:38:30;897509;904296;-0.753;150;33;0;100;40618
18.06.2018;21:38:31;897508;904355;-0.76;150;33;0;100;-15076
18.06.2018;21:38:32;897459;904348;-0.765;149;33;0;100;-10717
18.06.2018;21:38:33;897548;903284;-0.637;149;33;0;100;291943
18.06.2018;21:38:34;897436;903084;-0.627;149;33;0;100;22105
18.06.2018;21:38:35;897453;903096;-0.627;149;33;0;100;1293
18.06.2018;21:38:36;897483;903115;-0.626;149;33;0;100;2834
18.06.2018;21:38:37;897463;903104;-0.627;149;33;0;100;-2311
18.06.2018;21:38:38;897536;903193;-0.628;150;33;0;100;-3909
18.06.2018;21:38:39;897456;903118;-0.629;150;33;0;100;-1385
18.06.2018;21:38:40;897451;903095;-0.627;150;33;0;100;4520
18.06.2018;21:38:41;897520;903167;-0.627;150;33;0;100;-646
18.06.2018;21:38:42;897558;903207;-0.627;150;33;0;100;-443
18.06.2018;21:38:43;897521;903172;-0.628;150;33;0;100;-562
18.06.2018;21:38:44;897532;903182;-0.628;150;33;0;100;269
18.06.2018;21:38:45;897580;903229;-0.627;150;33;0;100;328
18.06.2018;21:38:46;897633;903292;-0.628;150;33;0;100;-2431
18.06.2018;21:38:47;897707;903365;-0.628;150;33;0;100;369
18.06.2018;21:38:48;897600;903265;-0.629;150;33;0;100;-1930
18.06.2018;21:38:49;897584;903248;-0.629;150;32;0;100;226
18.06.2018;21:38:50;897529;903191;-0.629;150;32;0;100;416
18.06.2018;21:38:51;897510;903171;-0.629;150;32;0;100;221
18.06.2018;21:38:52;897565;903234;-0.63;150;32;0;100;-1925
18.06.2018;21:38:53;897506;903167;-0.629;150;32;0;100;1919
18.06.2018;21:38:54;897550;903203;-0.628;150;32;0;100;2082
18.06.2018;21:38:55;897524;903181;-0.628;150;32;0;100;-1047
18.06.2018;21:38:56;897510;903164;-0.628;150;32;0;100;732
18.06.2018;21:38:57;897539;903204;-0.629;150;32;0;100;-2721
18.06.2018;21:38:58;897545;903212;-0.629;150;32;0;100;-494
18.06.2018;21:38:59;897553;903225;-0.63;150;32;0;100;-1245
18.06.2018;21:39:00;897563;903235;-0.63;150;32;0;100;16
18.06.2018;21:39:01;897564;903234;-0.63;150;32;0;100;505
18.06.2018;21:39:02;897627;903299;-0.63;150;32;0;100;-403
18.06.2018;21:39:03;897623;903294;-0.63;149;32;0;100;247
18.06.2018;21:39:04;897617;903284;-0.629;149;32;0;100;1003
18.06.2018;21:39:05;897725;903389;-0.629;149;32;0;100;932
18.06.2018;21:39:06;897653;903310;-0.628;149;32;0;100;1657
18.06.2018;21:39:07;897641;903300;-0.628;149;32;0;100;-526
18.06.2018;21:39:08;897601;903265;-0.629;150;32;0;100;-1321
18.06.2018;21:39:09;897634;903293;-0.628;150;32;0;100;1310
18.06.2018;21:39:10;897563;903216;-0.628;150;32;0;100;1397
18.06.2018;21:39:11;897630;903280;-0.627;150;32;0;100;861
18.06.2018;21:39:12;897618;903270;-0.628;150;32;0;100;-522
18.06.2018;21:39:13;897558;903207;-0.627;150;32;0;100;660
18.06.2018;21:39:14;897560;903215;-0.628;150;32;0;100;-1506
18.06.2018;21:39:15;897631;903282;-0.628;150;32;0;100;1119
18.06.2018;21:39:16;897630;903284;-0.628;150;32;0;100;-756
18.06.2018;21:39:17;897571;903225;-0.628;150;32;0;100;-93
18.06.2018;21:39:18;897544;903191;-0.627;150;32;0;100;1718
18.06.2018;21:39:19;897611;903261;-0.627;150;32;0;100;-649
18.06.2018;21:39:20;897611;903252;-0.626;150;32;0;100;2264
18.06.2018;21:39:21;897688;903341;-0.628;150;32;0;100;-2896
18.06.2018;21:39:22;897737;903390;-0.628;150;32;0;100;78
18.06.2018;21:39:23;897655;903304;-0.627;150;31;0;100;876
18.06.2018;21:39:24;897678;903323;-0.627;150;31;0;100;1042
18.06.2018;21:39:25;897549;903194;-0.627;150;31;0;100;-204
18.06.2018;21:39:26;897636;903287;-0.628;150;31;0;100;-1372
18.06.2018;21:39:27;897610;903256;-0.627;150;31;0;100;1216
18.06.2018;21:39:28;897599;903249;-0.627;150;31;0;100;-1024
18.06.2018;21:39:29;897653;903298;-0.627;150;31;0;100;1343
18.06.2018;21:39:30;897706;903359;-0.628;150;31;0;100;-1928
18.06.2018;21:39:31;897679;903333;-0.628;150;31;0;100;-294
18.06.2018;21:39:32;897696;903338;-0.627;150;31;0;100;3045
18.06.2018;21:39:33;897739;903384;-0.627;150;31;0;100;-687
18.06.2018;21:39:34;897708;903351;-0.627;150;31;0;100;454
18.06.2018;21:39:35;897705;903353;-0.627;150;31;0;100;-1262
18.06.2018;21:39:36;897686;903330;-0.627;150;31;0;100;976
18.06.2018;21:39:37;897659;903300;-0.626;150;31;0;100;712
18.06.2018;21:39:38;897656;903296;-0.626;150;31;0;100;247
18.06.2018;21:39:39;897690;903321;-0.625;150;31;0;100;2317
18.06.2018;21:39:40;897767;903391;-0.624;150;31;0;100;1882
18.06.2018;21:39:41;897764;903397;-0.625;150;31;0;100;-2268
18.06.2018;21:39:42;897700;903319;-0.624;150;31;0;100;3420
18.06.2018;21:39:43;897712;903337;-0.625;150;31;0;100;-1490
18.06.2018;21:39:44;897674;903294;-0.624;150;31;0;100;1198
18.06.2018;21:39:45;897659;903281;-0.624;150;31;0;100;-527
18.06.2018;21:39:46;897653;903278;-0.625;150;31;0;100;-764
18.06.2018;21:39:47;897628;903249;-0.624;150;31;0;100;967
18.06.2018;21:39:48;897706;903322;-0.624;150;31;0;100;1380
18.06.2018;21:39:49;897723;903342;-0.624;149;31;0;100;-733
18.06.2018;21:39:50;897774;903389;-0.623;149;31;0;100;1094
18.06.2018;21:39:51;897758;903376;-0.624;149;31;0;100;-785
18.06.2018;21:39:52;897768;903380;-0.623;149;31;0;100;1535
18.06.2018;21:39:53;897739;903362;-0.624;149;31;0;100;-2831
18.06.2018;21:39:54;897690;903314;-0.625;149;31;0;100;-331
18.06.2018;21:39:55;897685;903302;-0.624;149;31;0;100;1765
18.06.2018;21:39:56;897704;903315;-0.623;149;31;0;100;1549
18.06.2018;21:39:57;897726;903346;-0.624;149;31;0;100;-2244
18.06.2018;21:39:58;897740;903352;-0.623;149;31;0;100;2048
18.06.2018;21:39:59;897669;903286;-0.624;149;31;0;100;-1378
18.06.2018;21:40:00;897706;903328;-0.624;149;31;0;100;-1207
18.06.2018;21:40:01;897638;903253;-0.624;150;31;0;100;1654
18.06.2018;21:40:02;897669;903290;-0.624;150;31;0;100;-1460
18.06.2018;21:40:03;897633;903247;-0.623;150;31;0;100;1704
18.06.2018;21:40:04;897690;903298;-0.623;150;31;0;100;1599
18.06.2018;21:40:05;897641;903247;-0.623;150;31;0;100;426
18.06.2018;21:40:06;897647;903257;-0.623;150;31;0;100;-997
18.06.2018;21:40:07;897722;903325;-0.622;149;31;0;100;1891
18.06.2018;21:40:08;897596;903203;-0.623;149;31;0;100;-1212
18.06.2018;21:40:09;897734;903338;-0.622;149;31;0;100;978
18.06.2018;21:40:10;897597;903200;-0.622;149;31;0;100;37
18.06.2018;21:40:11;897604;903203;-0.622;149;31;0;100;1024
18.06.2018;21:40:12;897710;903301;-0.621;149;31;0;100;2193
18.06.2018;21:40:13;897736;903333;-0.622;149;31;0;100;-1478
18.06.2018;21:40:14;897724;903322;-0.622;149;31;0;100;-272
18.06.2018;21:40:15;897707;903303;-0.621;149;31;0;100;480
18.06.2018;21:40:16;897706;903306;-0.622;150;31;0;100;-1008
18.06.2018;21:40:17;897627;903224;-0.622;150;31;0;100;631
18.06.2018;21:40:18;897747;903352;-0.622;149;30;0;100;-1836
18.06.2018;21:40:19;897703;903298;-0.621;149;30;0;100;2463
18.06.2018;21:40:20;897693;903297;-0.622;149;30;0;100;-2295
18.06.2018;21:40:21;897596;903188;-0.621;149;30;0;100;2886
18.06.2018;21:40:22;897630;903228;-0.622;149;30;0;100;-1466
18.06.2018;21:40:23;897668;903254;-0.62;150;30;0;100;3078
18.06.2018;21:40:24;897696;903287;-0.621;150;30;0;100;-1214
18.06.2018;21:40:25;897659;903247;-0.621;150;30;0;100;697
18.06.2018;21:40:26;897668;903261;-0.621;150;30;0;100;-1244
18.06.2018;21:40:27;897716;903304;-0.621;150;30;0;100;1333
18.06.2018;21:40:28;897616;903213;-0.622;150;30;0;100;-2421
18.06.2018;21:40:29;897646;903243;-0.622;150;30;0;100;47
18.06.2018;21:40:30;897720;903319;-0.622;150;30;0;100;-387
18.06.2018;21:40:31;897710;903307;-0.622;150;30;0;100;487
18.06.2018;21:40:32;897640;903231;-0.621;150;30;0;100;1399
18.06.2018;21:40:33;897638;903227;-0.621;150;30;0;100;500
18.06.2018;21:40:34;897685;903269;-0.62;150;30;0;100;1331
18.06.2018;21:40:35;897714;903297;-0.62;150;30;0;100;297
18.06.2018;21:40:36;897696;903276;-0.62;150;30;0;100;726
18.06.2018;21:40:37;897769;903348;-0.62;150;30;0;100;366
18.06.2018;21:40:38;897738;903315;-0.619;150;30;0;100;455
18.06.2018;21:40:39;897627;903207;-0.62;150;30;0;100;-928
18.06.2018;21:40:40;897679;903258;-0.62;149;30;0;100;335
18.06.2018;21:40:41;897736;903303;-0.618;149;30;0;100;3128
18.06.2018;21:40:42;897741;903312;-0.619;149;30;0;100;-1005
18.06.2018;21:40:43;897699;903258;-0.617;149;30;0;100;2973
18.06.2018;21:40:44;897801;903359;-0.617;149;30;0;100;413
18.06.2018;21:40:45;897806;903361;-0.617;149;30;0;100;767
18.06.2018;21:40:46;897716;903287;-0.619;149;30;0;100;-4192
18.06.2018;21:40:47;897754;903323;-0.618;149;30;0;100;566
18.06.2018;21:40:48;897727;903287;-0.617;149;30;0;100;2237
18.06.2018;21:40:49;897743;903303;-0.617;149;30;0;100;25
18.06.2018;21:40:50;897793;903357;-0.618;149;30;0;100;-934
18.06.2018;21:40:51;897763;903326;-0.618;149;30;0;100;206
18.06.2018;21:40:52;897755;903313;-0.617;149;30;0;100;1253
18.06.2018;21:40:53;897639;903193;-0.617;149;30;0;100;831
18.06.2018;21:40:54;897661;903225;-0.618;149;30;0;100;-2498
18.06.2018;21:40:55;897655;903215;-0.617;149;30;0;100;1004
18.06.2018;21:40:56;897668;903217;-0.616;149;30;0;100;2806
18.06.2018;21:40:57;897719;903272;-0.617;149;30;0;100;-933
18.06.2018;21:40:58;897806;903355;-0.616;149;30;0;100;1149
18.06.2018;21:40:59;897773;903322;-0.616;149;30;0;100;-52
18.06.2018;21:41:00;897785;903336;-0.616;150;30;0;100;-484
18.06.2018;21:41:01;897733;903285;-0.617;150;30;0;100;-332
18.06.2018;21:41:02;897696;903246;-0.616;150;30;0;100;446
18.06.2018;21:41:03;897839;903375;-0.615;150;30;0;100;3743
18.06.2018;21:41:04;897834;903375;-0.615;150;30;0;100;-1265
18.06.2018;21:41:05;897726;903269;-0.616;150;30;0;100;-671
18.06.2018;21:41:06;897747;903282;-0.615;150;30;0;100;2045
18.06.2018;21:41:07;897692;903235;-0.616;150;30;0;100;-2098
18.06.2018;21:41:08;897706;903245;-0.615;150;30;0;100;1028
18.06.2018;21:41:09;897756;903289;-0.614;150;30;0;100;1587
18.06.2018;21:41:10;897748;903281;-0.614;150;30;0;100;-12
18.06.2018;21:41:11;897789;903324;-0.615;150;30;0;100;-439
18.06.2018;21:41:12;897789;903316;-0.614;150;30;0;100;2012
18.06.2018;21:41:13;897773;903302;-0.614;149;30;0;100;-531
18.06.2018;21:41:14;897809;903327;-0.613;149;30;0;100;2841
18.06.2018;21:41:15;897753;903277;-0.613;149;30;0;100;-1606
18.06.2018;21:41:16;897731;903250;-0.613;149;30;0;100;1232
18.06.2018;21:41:17;897662;903180;-0.613;149;30;0;100;146
18.06.2018;21:41:18;897743;903261;-0.613;149;30;0;100;126
18.06.2018;21:41:19;897819;903332;-0.612;150;30;0;100;1375
18.06.2018;21:41:20;897819;903337;-0.613;150;30;0;100;-1258
18.06.2018;21:41:21;897741;903253;-0.612;150;30;0;100;1389
18.06.2018;21:41:22;897832;903350;-0.613;150;30;0;100;-1369
18.06.2018;21:41:23;897782;903298;-0.613;150;30;0;100;426
18.06.2018;21:41:24;897770;903283;-0.612;150;30;0;100;736
18.06.2018;21:41:25;897786;903288;-0.611;150;30;0;100;2791
18.06.2018;21:41:26;897759;903264;-0.611;150;30;0;100;-796
18.06.2018;21:41:27;897779;903282;-0.611;149;30;0;100;537
18.06.2018;21:41:28;897752;903249;-0.61;149;30;0;100;1477
18.06.2018;21:41:29;897770;903269;-0.611;149;30;0;100;-479
18.06.2018;21:41:30;897815;903322;-0.612;149;30;0;100;-1956
18.06.2018;21:41:31;897818;903323;-0.611;149;30;0;100;511
18.06.2018;21:41:32;897717;903211;-0.61;150;30;0;100;2611
18.06.2018;21:41:33;897774;903274;-0.611;150;30;0;100;-1421
18.06.2018;21:41:34;897693;903186;-0.61;150;30;0;100;1636
18.06.2018;21:41:35;897788;903282;-0.61;150;30;0;100;-105
18.06.2018;21:41:36;897799;903288;-0.61;150;30;0;100;1275
18.06.2018;21:41:37;897706;903198;-0.61;150;30;0;100;-898
18.06.2018;21:41:38;897799;903284;-0.609;150;30;0;100;1904
18.06.2018;21:41:39;897764;903249;-0.609;150;30;0;100;-54
18.06.2018;21:41:40;897740;903218;-0.608;150;30;0;100;1724
18.06.2018;21:41:41;897708;903191;-0.609;150;30;0;100;-1307
18.06.2018;21:41:42;897829;903309;-0.609;150;30;0;100;940
18.06.2018;21:41:43;897804;903285;-0.609;149;30;0;100;-292
18.06.2018;21:41:44;897878;903347;-0.607;149;30;0;100;3153
18.06.2018;21:41:45;897776;903253;-0.608;149;30;0;100;-2183
18.06.2018;21:41:46;897818;903289;-0.608;149;30;0;100;1584
18.06.2018;21:41:47;897782;903243;-0.606;149;30;0;100;2477
18.06.2018;21:41:48;897771;903239;-0.607;149;30;0;100;-1790
18.06.2018;21:41:49;897786;903252;-0.607;149;30;0;100;530
18.06.2018;21:41:50;897753;903218;-0.607;149;30;0;100;202
18.06.2018;21:41:51;897856;903320;-0.607;149;30;0;100;412
18.06.2018;21:41:52;897809;903276;-0.607;149;30;0;100;-832
18.06.2018;21:41:53;897810;903276;-0.607;149;30;0;100;255
18.06.2018;21:41:54;897797;903257;-0.606;149;30;0;100;1499
18.06.2018;21:41:55;897813;903269;-0.606;150;30;0;100;1031
18.06.2018;21:41:56;897725;903178;-0.606;150;30;0;100;620
18.06.2018;21:41:57;897753;903199;-0.605;150;30;0;100;1804
18.06.2018;21:41:58;897715;903165;-0.605;150;30;0;100;-1064
18.06.2018;21:41:59;897768;903217;-0.605;150;30;0;100;332
18.06.2018;21:42:00;897759;903207;-0.605;150;30;0;100;238
18.06.2018;21:42:01;897729;903176;-0.605;150;30;0;100;206
18.06.2018;21:42:02;897748;903198;-0.605;150;30;0;100;-726
18.06.2018;21:42:03;897703;903140;-0.604;150;30;0;100;3202
18.06.2018;21:42:04;897763;903193;-0.603;150;30;0;100;1852
18.06.2018;21:42:05;897788;903223;-0.604;150;30;0;100;-1220
18.06.2018;21:42:06;897731;903156;-0.602;149;30;0;100;2445
18.06.2018;21:42:07;897725;903147;-0.602;149;30;0;100;751
18.06.2018;21:42:08;897685;903109;-0.602;149;30;0;100;-568
18.06.2018;21:42:09;897779;903194;-0.601;149;30;0;100;2423
18.06.2018;21:42:10;897684;903109;-0.603;149;30;0;100;-2678
18.06.2018;21:42:11;897736;903159;-0.602;149;30;0;100;586
18.06.2018;21:42:12;897795;903205;-0.601;149;30;0;100;3382
18.06.2018;21:42:13;897830;903237;-0.6;149;29;0;100;813
18.06.2018;21:42:14;897738;903142;-0.6;149;29;0;100;619
18.06.2018;21:42:15;897803;903202;-0.6;149;29;0;100;1365
18.06.2018;21:42:16;897757;903142;-0.598;149;29;0;100;3475
18.06.2018;21:42:17;897885;903279;-0.599;149;29;0;100;-2085
18.06.2018;21:42:18;897912;903299;-0.598;150;29;0;100;1801
18.06.2018;21:42:19;897826;903208;-0.598;150;29;0;100;1128
18.06.2018;21:42:20;897823;903196;-0.597;150;29;0;100;2259
18.06.2018;21:42:21;897828;903208;-0.597;150;29;0;100;-1753
18.06.2018;21:42:22;897788;903162;-0.597;150;29;0;100;1449
18.06.2018;21:42:23;897824;903196;-0.597;150;29;0;100;557
18.06.2018;21:42:24;897835;903202;-0.596;150;29;0;100;1274
18.06.2018;21:42:25;897812;903172;-0.595;150;29;0;100;1726
18.06.2018;21:42:26;897822;903177;-0.595;150;29;0;100;1273
18.06.2018;21:42:27;897797;903158;-0.595;150;29;0;100;-1547
18.06.2018;21:42:28;897783;903138;-0.595;150;29;0;100;1488
18.06.2018;21:42:29;897807;903153;-0.594;150;29;0;100;2300
18.06.2018;21:42:30;897843;903193;-0.594;150;29;0;100;-952
18.06.2018;21:42:31;897796;903136;-0.593;150;29;0;100;2445
18.06.2018;21:42:32;897768;903111;-0.593;149;29;0;100;-802
18.06.2018;21:42:33;897680;903019;-0.593;149;29;0;100;881
18.06.2018;21:42:34;897713;903046;-0.592;149;29;0;100;1569
18.06.2018;21:42:35;897670;903004;-0.592;149;29;0;100;-318
18.06.2018;21:42:36;897675;903006;-0.592;149;29;0;100;767
18.06.2018;21:42:37;897819;903146;-0.592;149;29;0;100;1230
18.06.2018;21:42:38;897717;903041;-0.591;150;29;0;100;603
18.06.2018;21:42:39;897748;903073;-0.591;150;29;0;100;-205
18.06.2018;21:42:40;897749;903065;-0.59;150;29;0;100;2266
18.06.2018;21:42:41;897792;903109;-0.59;150;29;0;100;-188
18.06.2018;21:42:42;897756;903076;-0.591;150;29;0;100;-808
18.06.2018;21:42:43;897812;903126;-0.59;150;29;0;100;1593
18.06.2018;21:42:44;897810;903122;-0.59;150;29;0;100;500
18.06.2018;21:42:45;897742;903049;-0.589;150;29;0;100;1157
